-0.095585, -9297058.006978
-0.095730, -9307802.289321
-0.095875, -9318544.159400
-0.096020, -9329283.612536
-0.096165, -9340020.644038
-0.096310, -9350755.249207
-0.096455, -9361487.423334
-0.096601, -9372217.161697
-0.096746, -9382944.459565
-0.096901, -9393669.312197
-0.097047, -9404391.386664
-0.097192, -9415111.005609
-0.097338, -9425828.164256
-0.097484, -9436542.857818
-0.097630, -9447255.081500
-0.097776, -9457964.830493
-0.097922, -9468672.099979
-0.098069, -9479376.885131
-0.098215, -9490079.181107
-0.098362, -9500778.983059
-0.098508, -9511476.286124
-0.098655, -9522171.085432
-0.098802, -9532863.376098
-0.098948, -9543553.153231
-0.099095, -9554240.411924
-0.099242, -9564925.147263
-0.099390, -9575607.354322
-0.099537, -9586287.028163
-0.099684, -9596964.163839
-0.099832, -9607638.756389
-0.099979, -9618310.800844
-0.100127, -9628980.292223
-0.100274, -9639647.225533
-0.100422, -9650311.595771
-0.100570, -9660973.397922
-0.100718, -9671632.626962
-0.100866, -9682289.277852
-0.101014, -9692943.345546
-0.101162, -9703594.824984
-0.101311, -9714243.711095
-0.101459, -9724889.998799
-0.101608, -9735533.683002
-0.101756, -9746174.758600
-0.101905, -9756813.220478
-0.102054, -9767449.063509
-0.102202, -9778082.282555
-0.102351, -9788712.872467
-0.102501, -9799340.828083
-0.102650, -9809966.144231
-0.102799, -9820588.815727
-0.102948, -9831208.837377
-0.103098, -9841826.203973
-0.103247, -9852440.910297
-0.103397, -9863052.951119
-0.103547, -9873662.321199
-0.103696, -9884269.015282
-0.103846, -9894873.028104
-0.103996, -9905474.354390
-0.104146, -9916072.988851
-0.104297, -9926668.926188
-0.104447, -9937262.161090
-0.104597, -9947852.688232
-0.104748, -9958440.502282
-0.104898, -9969025.597892
-0.105049, -9979607.969704
-0.105200, -9990187.612348
-0.105351, -10000764.520441
-0.105502, -10011338.688591
-0.105653, -10021910.111391
-0.105804, -10032478.783424
-0.105955, -10043044.699260
-0.106106, -10053607.853457
-0.106258, -10064168.240563
-0.106409, -10074725.855111
-0.106561, -10085280.691624
-0.106713, -10095832.744612
-0.106864, -10106382.008574
-0.107016, -10116928.477996
-0.107168, -10127472.147352
-0.107321, -10138013.011104
-0.107473, -10148551.063702
-0.107625, -10159086.299583
-0.107777, -10169618.713172
-0.107930, -10180148.298884
-0.108082, -10190675.051118
-0.108235, -10201198.964263
-0.108388, -10211720.032695
-0.108541, -10222238.250779
-0.108694, -10232753.612866
-0.108847, -10243266.113295
-0.109000, -10253775.746393
-0.109153, -10264282.506474
-0.109307, -10274786.387841
-0.109460, -10285287.384782
-0.109614, -10295785.491574
-0.109767, -10306280.702482
-0.109921, -10316773.011759
-0.110075, -10327262.413642
-0.110229, -10337748.902359
-0.110383, -10348232.472124
-0.110537, -10358713.117138
-0.110691, -10369190.831591
-0.110846, -10379665.609657
-0.111000, -10390137.445502
-0.111155, -10400606.333275
-0.111309, -10411072.267114
-0.111464, -10421535.241144
-0.111619, -10431995.249478
-0.111774, -10442452.286216
-0.111929, -10452906.345443
-0.112084, -10463357.421234
-0.112239, -10473805.507650
-0.112395, -10484250.598738
-0.112550, -10494692.688534
-0.112706, -10505131.771060
-0.112861, -10515567.840325
-0.113017, -10526000.890325
-0.113173, -10536430.915042
-0.113329, -10546857.908448
-0.113485, -10557281.864499
-0.113641, -10567702.777139
-0.113797, -10578120.640298
-0.113954, -10588535.447894
-0.114110, -10598947.193831
-0.114267, -10609355.872001
-0.114423, -10619761.476282
-0.114580, -10630164.000538
-0.114737, -10640563.438621
-0.114894, -10650959.784369
-0.115051, -10661353.031607
-0.115208, -10671743.174146
-0.115365, -10682130.205784
-0.115523, -10692514.120307
-0.115680, -10702894.911486
-0.115838, -10713272.573079
-0.115996, -10723647.098830
-0.116153, -10734018.482471
-0.116311, -10744386.717718
-0.116469, -10754751.798277
-0.116627, -10765113.717837
-0.116785, -10775472.470076
-0.116944, -10785828.048657
